case_id,date,identity,dose,name,model,prediction,target,day7,day5,sigma,symmetric_lower_0.8,symmetric_upper_0.8,scaled_lower_0.8,scaled_upper_0.8,symmetric_lower_0.9,symmetric_upper_0.9,scaled_lower_0.9,scaled_upper_0.9,rel__rep_count_d7,rel__rep_sd_log2_ns_d7,rel__plate_ctrl_count_d7,rel__plate_ctrl_median_ns_d7,rel__plate_ctrl_zero_ns_frac_d7,rel__plate_ctrl_iqr_ratio_d7,rel__plate_ctrl_silent_frac_d7,day12_ctrl_median_ns,abstain,flag_low_reference_activity,flag_few_controls,flag_replicates_disagree,flag_controls_disagree
20170920|175013-18-0|0.1,20170920,175013-18-0,0.1,Pyraclostrobin,extra_trees_relative_day7,-0.02721013097621025,-0.4500608846529872,-0.5315709024496009,-1.7349674012693632,0.4090086077018389,-1.4014696457967093,1.3470493838442887,-0.6600179872235363,0.6055977252711158,-2.930499738876724,2.876079476924304,-0.8814208607868717,0.8270005988344511,3.0,0.33240471460638654,6.0,4.228822364638304,0.0,0.11872776137482022,0.0,104.5,False,False,False,False,False
20170920|175013-18-0|0.3,20170920,175013-18-0,0.3,Pyraclostrobin,extra_trees_relative_day7,-1.7900755561025379,-6.789369411491903,-5.14118239164545,-3.9547275459090985,2.4064474598812633,-3.1643350709230367,-0.41581604128203886,-5.513270690835246,1.9331195786301703,-4.693365164003052,1.113214051797976,-6.8159190279707325,3.2357679157656563,3.0,0.06199180045431993,6.0,4.228822364638304,0.0,0.11872776137482022,0.0,104.5,True,False,False,False,False
20170920|188425-85-6|0.03,20170920,188425-85-6,0.03,Boscalid,extra_trees_relative_day7,0.03778377030370452,0.42988855504193474,-0.2323989701664243,-0.7382333403294077,0.2789927301370689,-1.3364757445167945,1.4120432851242035,-0.3938667821348611,0.4694343227422701,-2.8655058375968094,2.9410733782042184,-0.5448899904304099,0.6204575310378189,3.0,0.12034023989340549,6.0,4.179163600839658,0.0,0.22475337146455368,0.0,109.0,False,False,False,False,False
20170920|188425-85-6|0.1,20170920,188425-85-6,0.1,Boscalid,extra_trees_relative_day7,0.08650260433871323,0.06629682089791177,-0.02223829367869222,-1.023957625280925,0.2803828521614757,-1.2877569104817859,1.4607621191592122,-0.3472987100193383,0.5203039186967647,-2.816787003561801,2.989792212239227,-0.49907441350694837,0.6720796221843749,3.0,0.18691127516606174,6.0,4.179163600839658,0.0,0.22475337146455368,0.0,109.0,False,False,False,False,False
20170920|188425-85-6|0.3,20170920,188425-85-6,0.3,Boscalid,extra_trees_relative_day7,0.11794647454129184,-0.45460598005719705,0.09843670295258648,-0.7666518893664435,0.29922318584296165,-1.256313040279207,1.492205989361791,-0.3450041314049128,0.5808970804874964,-2.785343133359222,3.021236082441806,-0.5069784075812764,0.7428713566638601,3.0,0.0717911136422229,6.0,4.179163600839658,0.0,0.22475337146455368,0.0,109.0,False,False,False,False,False
20170920|188425-85-6|1,20170920,188425-85-6,1.0,Boscalid,extra_trees_relative_day7,0.05216509910636934,-0.29961426898112825,-0.18670552872300256,-0.716402216985689,0.28065628344520055,-1.3220944157141297,1.4264246139268684,-0.3820592612737625,0.4863894594865012,-2.8511245087941446,2.9554547070068833,-0.533982977470149,0.6383131756828877,3.0,0.2904411251422807,6.0,4.179163600839658,0.0,0.22475337146455368,0.0,109.0,False,False,False,False,False
20170920|188425-85-6|3,20170920,188425-85-6,3.0,Boscalid,extra_trees_relative_day7,0.07875255727423146,-0.7273110043376201,-0.4075621830986087,-0.8612442304347512,0.4310164798000862,-1.2955069575462677,1.4530120720947304,-0.5881053265295064,0.7456104410779694,-2.8245370506262826,2.9820421651747453,-0.8214214117754632,0.9789265263239262,3.0,0.3588651998211949,6.0,4.179163600839658,0.0,0.22475337146455368,0.0,109.0,False,False,False,False,False
20170920|188425-85-6|10,20170920,188425-85-6,10.0,Boscalid,extra_trees_relative_day7,0.06618800083500347,-0.6500093222941876,-0.4091362455128213,-0.875122660414696,0.548994064544207,-1.3080715139854955,1.4404475156555026,-0.7832018421532908,0.9155778438232977,-2.8371016070655104,2.9694776087355175,-1.0803810730312626,1.2127570747012697,3.0,0.47290007602604694,6.0,4.179163600839658,0.0,0.22475337146455368,0.0,109.0,False,False,False,False,False
20170920|188425-85-6|20,20170920,188425-85-6,20.0,Boscalid,extra_trees_relative_day7,0.1135548776809364,-1.0033146444681103,-0.8326652848091946,-3.1788625535109922,0.6179071327270469,-1.2607046371395627,1.4878143925014353,-0.8424555354445977,1.0695652908064706,-2.7897347302195774,3.0168444855814505,-1.1769385076972974,1.40404826305917,3.0,0.4922640329424768,6.0,4.179163600839658,0.0,0.22475337146455368,0.0,109.0,False,False,False,False,False
20170920|361377-29-9|0.001,20170920,361377-29-9,0.001,Fluoxastrobin,extra_trees_relative_day7,0.0716034951730176,-0.10259136130788302,-0.05933063765716276,0.1675346382422306,0.31159704233323654,-1.3026560196474815,1.4458630099935166,-0.41049163108810194,0.5536986214341372,-2.831686112727496,2.9748931030735317,-0.5791640728590741,0.7223710632051092,3.0,0.18456242559622307,6.0,4.228822364638304,0.0,0.11872776137482022,0.0,104.5,False,False,False,False,False
20170920|361377-29-9|0.003,20170920,361377-29-9,0.003,Fluoxastrobin,extra_trees_relative_day7,0.0484978044421964,-0.43751735827646604,-0.11082555543223008,-0.029480497402166565,0.31042921037989313,-1.3257617103783026,1.4227573192626954,-0.4317904815203661,0.5287860904047589,-2.8547918034583177,2.95178741234271,-0.5998307572551217,0.6968263661395145,3.0,0.1487067032068385,6.0,4.228822364638304,0.0,0.11872776137482022,0.0,104.5,False,False,False,False,False
20170920|361377-29-9|0.01,20170920,361377-29-9,0.01,Fluoxastrobin,extra_trees_relative_day7,0.060706990858318044,-0.25883704383267486,0.1073738575655471,-0.0720023885469338,0.31408865713777234,-1.313552523962181,1.434966505678817,-0.425243099316426,0.5466570810330621,-2.8425826170421957,2.963996598758832,-0.5952642918646418,0.7166782735812778,3.0,0.15222365877042826,6.0,4.228822364638304,0.0,0.11872776137482022,0.0,104.5,False,False,False,False,False
20170920|361377-29-9|0.03,20170920,361377-29-9,0.03,Fluoxastrobin,extra_trees_relative_day7,0.05323751945514954,-0.7005553625687089,-0.20200908275617965,-0.14875743394139576,0.3159464616138052,-1.3210219953653495,1.4274970342756486,-0.4355869191945832,0.5420619581048822,-2.8500520884453646,2.9565271273556633,-0.6066137708946288,0.7130888098049278,3.0,0.2606963920009917,6.0,4.228822364638304,0.0,0.11872776137482022,0.0,104.5,False,False,False,False,False
20170920|361377-29-9|0.1,20170920,361377-29-9,0.1,Fluoxastrobin,extra_trees_relative_day7,0.03573169457537315,-0.4677325615462018,-0.18254174476070661,-0.2990989147168596,0.33543044229019725,-1.3385278202451258,1.4099912093958722,-0.48323787014461606,0.5547012592953624,-2.867557913325141,2.939021302475887,-0.6648117109030199,0.7362751000537663,3.0,0.28020578248996636,6.0,4.228822364638304,0.0,0.11872776137482022,0.0,104.5,False,False,False,False,False
